question,answer,llama_answer,llama_exact_match,gemma_answer,gemma_exact_match,deepseek_answer,deepseek_exact_match
"Who are the authors of the book ""Draconomicon""?","James Wyatt (game designer), Nigel Findley, Andy Collins (game designer)",assistant,0,J.R.R. Tolkien,0,"The authors are [author's name(s), if any], or 'unsure' if unknown.",0
"Who are the authors of the book ""When the People Fell""?","Cordwainer Smith, Frederik Pohl",assistant,0,,0,"The authors are [Author Name(s), or 'unsure' if unknown].",0
"Who are the authors of the book ""Or Die Trying""?","Sean Williams (author), Shane Dix",assistant,0,,0,"The authors are [Author Name(s), or 'unsure' if unknown].",0
"Who are the authors of the book ""Living Greyhawk Gazetteer""?","Erik Mona, Sean K. Reynolds",assistant,0,"Gary Gygax,",0,"The authors are [Author Name(s), or 'unsure'] if unknown.",0
"Who are the authors of the book ""The War Machine""?","David Drake, Roger MacBride Allen",assistant,0,,0,"The authors are [author name], [author name], [author name], [author name], [author name], [author name], [author name], [",0
"Who are the authors of the book ""Faiths and Pantheons""?","Erik Mona, Eric L. Boyd",Unsure.,0,,0,"The authors are [author's name(s), or 'unsure'].",0
"Who are the authors of the book ""The Day of the Dinosaur""?","L. Sprague de Camp, Catherine Crook de Camp",assistant,0,,0,"The authors are [author name], [author name], [author name], [author name], [author name], [author name], [author name], [",0
"Who are the authors of the book ""Darwin and His Great Discovery""?","L. Sprague de Camp, Catherine Crook de Camp",,0,,0,"The authors are [author's name(s), if unsure, 'unsure'].",0
"Who are the authors of the book ""Ancient Ruins and Archaeology""?","L. Sprague de Camp, Catherine Crook de Camp",Unsure.,0,,0,"The authors are [author name(s), or 'unsure' if unknown].",0
"Who are the authors of the book ""The Story of Science in America""?","L. Sprague de Camp, Catherine Crook de Camp",assistant,0,,0,"The authors are [author name(s), or 'unsure' if unknown].",0
"Who are the authors of the book ""Spirits, Stars, and Spells""?","L. Sprague de Camp, Catherine Crook de Camp",Unsure.,0,,0,"The authors are [author name(s), if any], or 'unsure' if unknown.",0
"Who are the authors of the book ""Psychoshop""?","Alfred Bester, Roger Zelazny",assistant,0,,0,"The authors are [author name], [author name], [author name], [author name], [author name], [author name], [author name], [",0
"Who are the authors of the book ""Dark Valley Destiny""?","L. Sprague de Camp, Catherine Crook de Camp",assistant,0,,0,"The authors are [author name(s), or 'unsure'] if unknown.",0
"Who are the authors of the book ""List of Buffyverse guidebooks""?","Nancy Holder, Christopher Golden, Jeff Mariotte",,0,unsure,0,"The authors are [author name(s), or 'unsure'] if unknown.",0
"Who are the authors of the book ""The Ship Who Searched""?","Anne McCaffrey, Mercedes Lackey",assistant,0,,0,"The authors are [Author Name(s), or 'unsure' if unknown].",0
"Who are the authors of the book ""Footprints on Sand""?","L. Sprague de Camp, Catherine Crook de Camp",,0,,0,"The authors are [author's name(s), if unsure, 'unsure'].",0
"Who are the authors of the book ""Land of Unreason""?","L. Sprague de Camp, Fletcher Pratt",assistant,0,,0,"The authors are [author's name(s), if unsure, 'unsure'].",0
"Who are the authors of the book ""The Carnelian Cube""?","L. Sprague de Camp, Fletcher Pratt",,0,unsure,0,"The authors are [Author Name(s), or 'unsure' if unknown].",0
"Who are the authors of the book ""The Lurker at the Threshold""?","August Derleth, H. P. Lovecraft",assistant,0,,0,"The authors are [author's name(s), if unsure, 'unsure'].",0
"Who are the authors of the book ""Tome of Magic""?","Ari Marmell, Rick Swan, Nigel Findley",assistant,0,,0,The authors are John Smith and Jane Doe.,0
"Who are the authors of the book ""The Scoop and Behind the Screen""?","Freeman Wills Crofts, Agatha Christie, Clemence Dane, Dorothy L. Sayers",assistant,0,Unsure,0,"The authors are [Author Name(s), or 'unsure'].",0
"Who are the authors of the book ""Tales from Gavagan's Bar""?","L. Sprague de Camp, Fletcher Pratt",assistant,0,,0,"The authors are [author name(s), or 'unsure'] if unknown.",0
"Who are the authors of the book ""Cthulhu Mythos anthology""?","H. P. Lovecraft, Darrell Schweitzer, David Conyers, John Pelan, Jim Turner (editor), Ramsey Campbell, John Sunseri",assistant+,0,,0,"The authors are [author1], [author2], [author3], and [author4].",0
"Who are the authors of the book ""Conan the Liberator""?","L. Sprague de Camp, Lin Carter",assistant,0,Robert E. Howard,0,"The authors are [author's name], [author's name], and [author's name].",0
"Who are the authors of the book ""Conan the Barbarian (1982 novel)""?","L. Sprague de Camp, Catherine Crook de Camp, Lin Carter",Unsure.,0,Robert E. Howard,0,"The authors are [author name(s), or 'unsure' if unknown].",0
"Who are the authors of the book ""Conan of the Isles""?","L. Sprague de Camp, Lin Carter",assistant,0,Robert E. Howard,0,"The authors are [author name(s), or 'unsure' if unknown].",0
"Who are the authors of the book ""Conan the Avenger""?","L. Sprague de Camp, Robert E. Howard",assistant,0,Robert E. Howard,0,"The authors are [author's name], [author's name], [author's name], [author's name], [author's name], [author's name",0
"Who are the authors of the book ""Genus Homo (novel)""?","L. Sprague de Camp, P. Schuyler Miller",,0,unsure,0,"The authors are [author name(s), or 'unsure' if unknown].",0
"Who are the authors of the book ""Conan of Cimmeria""?","L. Sprague de Camp, Robert E. Howard, Lin Carter",assistant,0,Robert E. Howard,0,"The authors are [author's name(s), or 'unsure'] if unknown.",0
"Who are the authors of the book ""Bet on the Saint""?","Fleming Lee, Leslie Charteris",assistant,0,,0,"The authors are [author name(s), if unsure, 'unsure'].",0
"Who are the authors of the book ""Conan the Freebooter""?","L. Sprague de Camp, Robert E. Howard",assistant,0,Robert E. Howard,0,"The authors are [author's name(s), if unsure, 'unsure'].",0
"Who are the authors of the book ""Conan the Adventurer (collection)""?","L. Sprague de Camp, Robert E. Howard",Unsure.,0,Robert E. Howard,0,"The authors are [author's name(s), if unsure, 'unsure'].",0
"Who are the authors of the book ""Conan (collection)""?","L. Sprague de Camp, Robert E. Howard, Lin Carter",assistant,0,Robert E. Howard,0,"The authors are [author's name], [author's name], [author's name], [author's name].",0
"Who are the authors of the book ""Conan the Usurper""?","L. Sprague de Camp, Robert E. Howard",assistant,0,Robert E. Howard,0,"The authors are [author's name], [author's name], [author's name], [author's name], [author's name], [author's name",0
"Who are the authors of the book ""Conan the Wanderer""?","L. Sprague de Camp, Robert E. Howard, Lin Carter",,0,Robert E. Howard,0,"The authors are [author's name], [author's name], [author's name], [author's name], [author's name], [author's name",0
"Who are the authors of the book ""Conan the Buccaneer""?","L. Sprague de Camp, Lin Carter",assistant,0,Robert E. Howard,0,"The authors are [author's name], [author's name], [author's name], [author's name], [author's name], [author's name",0
"Who are the authors of the book ""Tales of Conan""?","L. Sprague de Camp, Robert E. Howard",,0,Robert E. Howard,0,"The authors are [author's name], [author's name], [author's name], [author's name], [author's name], [author's name",0
"Who are the authors of the book ""Conan the Swordsman""?","L. Sprague de Camp, Lin Carter",assistant,0,Robert E. Howard,0,"The authors are [author's name], [author's name], [author's name], [author's name], [author's name], [author's name",0
"Who are the authors of the book ""The Last Theorem""?","Arthur C. Clarke, Frederik Pohl",assistant,0,Andrew Wiles,0,"The authors are [author name], [author name], [author name], [author name], [author name], [author name], [author name], [",0
"Who are the authors of the book ""The Treasure of Tranicos (collection)""?","L. Sprague de Camp, Robert E. Howard",Unsure,0,unsure,0,"The authors are [author's name(s), if any], or 'unsure' if unknown.",0
"Who are the authors of the book ""The Flame Knife""?","L. Sprague de Camp, Robert E. Howard",assistant,0,,0,"The authors are [author name], [author name], [author name], [author name], [author name], [author name], [author name], [",0
"Who are the authors of the book ""The Conan Grimoire""?","L. Sprague de Camp, George H. Scithers",assistant,0,Robert E. Howard,0,"The authors are [author name], [author name], [author name], [author name], [author name], [author name], [author name], [",0
"Who are the authors of the book ""The Conan Swordbook""?","L. Sprague de Camp, George H. Scithers",,0,Robert E. Howard,0,The authors are [Author Name(s)].,0
"Who are the authors of the book ""Aliens vs. Predator (novel series)""?","David Bischoff, Steve Perry (author), S. D. Perry",Unsure,0,"Johnathan Maberry,  David Bischoff",0,"The authors are [author name(s), if any], or 'unsure' if unknown.",0
"Who are the authors of the book ""Eldritch Wizardry""?","Gary Gygax, Brian Blume",,0,,0,"The authors are [author name(s), if any], or 'unsure' if unknown.",0
"Who are the authors of the book ""None but Lucifer""?","L. Sprague de Camp, H. L. Gold",assistant,0,,0,"The authors are [author's name], [author's name], [author's name], [author's name], [author's name], [author's name",0
"Who are the authors of the book ""The Complete Compleat Enchanter""?","L. Sprague de Camp, Fletcher Pratt",assistant,0,,0,"The authors are [author name(s), or 'unsure'] if unknown.",0
"Who are the authors of the book ""The Third Mind""?","Brion Gysin, William S. Burroughs",assistant,0,Amitav Ghosh,0,The authors are John Smith and Jane Doe.,0
"Who are the authors of the book ""Buck Rogers: A Life in the Future""?","Philip Francis Nowlan, Martin Caidin",John W. Campbell Jr. and Leigh Brackett.,0,,0,"The authors are [author's name(s), if any], or 'unsure' if unknown.",0
"Who are the authors of the book ""Dragon Magic""?","Owen K.C. Stephens, Rodney Thompson",assistant,0,unsure,0,"The authors are [Author Name(s), or 'unsure'].",0
"Who are the authors of the book ""Fiendish Codex I: Hordes of the Abyss""?","Erik Mona, James Jacobs (game designer)","Mike Mearls, Chris Perkins, and R.A. Salvatore.",0,"Scott Fitzgerald,  David A. G.",0,"The authors are [Author Name(s), or 'unsure' if unknown].",0
"Who are the authors of the book ""Rencontre au Sommet""?","Isaac Bashevis Singer, Anthony Burgess",,0,,0,"The authors are [author name(s), or 'unsure' if unknown].",0
"Who are the authors of the book ""The Frozen Deep""?","Charles Dickens, Wilkie Collins",assistant,0,,0,"The authors are [author name], [author name], [author name], [author name], [author name], [author name], [author name], [",0
"Who are the authors of the book ""The Survivor and Others""?","August Derleth, H. P. Lovecraft",assistant,0,,0,"The authors are [Author Name(s), or 'unsure' if unknown].",0
"Who are the authors of the book ""The Second Generation""?","Tracy Hickman, Margaret Weis",,0,,0,"The authors are [Author Name(s), or 'unsure' if unknown].",0
"Who are the authors of the book ""The Watchers Out of Time and Others""?","August Derleth, H. P. Lovecraft",assistant,0,,0,"The authors are [author name(s), or 'unsure'] if unknown.",0
"Who are the authors of the book ""Demon's Delight""?","Emma Holly, MaryJanice Davidson",assistant,0,,0,"The authors are [author name], [author name], [author name], [author name], [author name], [author name], [author name], [",0
"Who are the authors of the book ""The Golden Key (novel)""?","Melanie Rawn, Kate Elliott, Jennifer Roberson",assistant,0,,0,"The authors are [author name(s), or 'unsure'] if unknown.",0
"Who are the authors of the book ""Dawn of Time""?","Martin H. Greenberg, Robert Silverberg",,0,,0,"The authors are [author name], [author name], [author name], [author name], [author name], [author name], [author name], [",0
"Who are the authors of the book ""The Mathematics of Magic: The Enchanter Stories of L. Sprague de Camp and Fletcher Pratt""?","L. Sprague de Camp, Fletcher Pratt",L. Sprague de Camp and Fletcher Pratt.,0,"L. Sprague de Camp, Fletcher Pratt",1,The authors are L. Sprague de Camp and Fletcher Pratt.,0
"Who are the authors of the book ""Magic Item Compendium""?","Owen K.C. Stephens, Andy Collins (game designer)",assistant,0,,0,"The authors are [author name(s), or 'unsure' if unknown].",0
"Who are the authors of the book ""Double Phoenix""?","Lin Carter, Roger Lancelyn Green",,0,unsure,0,"The authors are [author's name], [author's name], [author's name], [author's name], [author's name], [author's name",0
"Who are the authors of the book ""The Survivors of the ""Jonathan""""?","Jules Verne, Michel Verne",,0,,0,"The authors are [author name(s), if unsure, 'unsure'].",0
"Who are the authors of the book ""Bi Any Other Name""?","Lani Ka'ahumanu, Loraine Hutchins",,0,,0,The authors are John Smith and Jane Doe.,0
"Who are the authors of the book ""The Spiraling Worm""?","John Sunseri, David Conyers",,0,unsure,0,The authors are [author(s) listed here].,0
"Who are the authors of the book ""Auschwitz Report (book)""?","Leonardo de Benedetti, Primo Levi",assistant,0,,0,"The authors are [author's name(s), if any], or 'unsure' if unknown.",0
"Who are the authors of the book ""Gods, Demi-Gods & Heroes""?","Robert J. Kuntz, Jim Ward (game designer)",,0,Robert Graves,0,"The authors are [author's name(s), if known, or 'unsure' if unknown].",0
"Who are the authors of the book ""Gladiator-At-Law""?","Cyril M. Kornbluth, Frederik Pohl",assistant,0,unsure,0,"The authors are [author's name(s), if any] and [author's name(s), if any].",0
"Who are the authors of the book ""Douglas Adams's Guide to The Hitchhiker's Guide to the Galaxy""?","Douglas Adams, Debbie Barham",Unsure.,0,Douglas Adams,0,The authors are Douglas Adams and John,0
"Who are the authors of the book ""Naked Came the Manatee""?","Carl Hiaasen, Elmore Leonard, Dave Barry, Tananarive Due",assistant,0,,0,"The authors are [author's name(s), if unsure, 'unsure'].",0
"Who are the authors of the book ""Asia Overland""?","Mark Elliott (British author), Wil Klass",assistant,0,,0,"The authors are [author's name], [author's name], [author's name], [author's name], [author's name], [author's name",0
"Who are the authors of the book ""The Gypsy (novel)""?","Steven Brust, Robin Hobb",assistant,0,,0,"The authors are [author name(s), or 'unsure' if unknown].",0
