question,answer,llama_answer,llama_exact_match,gemma_answer,gemma_exact_match,deepseek_answer,deepseek_exact_match
"Who are the authors of the book ""The Lazarus Effect (novel)""?","Bill Ransom, Frank Herbert",,0,Jonathan Maberry,0,Gregory Benford,0
"Who are the authors of the book ""Betrayed (House of Night novel)""?","Kristin Cast, P. C. Cast",,0,"P.C. Cast, Kristin Cast",0,"P.C. Cast, Kristin Cast",0
"Who are the authors of the book ""The Service of the Sword""?","John Ringo, David Weber, Jane Lindskold, Eric Flint, Timothy Zahn",,0,Brandon Sanderson,0,"Margaret Weis, Tricia McLintock",0
"Who are the authors of the book ""He's Just Not That Into You""?","Liz Tuccillo, Greg Behrendt",,0,"Greg Behrendt, Liz Tuccillo",0,Nicholas Sparks,0
"Who are the authors of the book ""The 1978 Annual World's Best SF""?","Donald A. Wollheim, Arthur W. Saha",Donald A. Wollheim,0,Unsure,0,Various,0
"Who are the authors of the book ""Sassinak""?","Anne McCaffrey, Elizabeth Moon",,0,"Margaret Weis, Tracy Hickman",0,"Margaret Weis, Tracy Hickman",0
"Who are the authors of the book ""The Saint in Trouble""?","John Kruse, Leslie Charteris, Terence Feely",,0,Leslie Charteris,0,John D. MacDonald,0
"Who are the authors of the book ""Deep Water (Buffy novel)""?","Laura Anne Gilman, Josepha Sherman",,0,Drew Goddard,0,Jo Nesbø,0
"Who are the authors of the book ""Visitors (Buffy novel)""?","Laura Anne Gilman, Josepha Sherman",,0,Drew Karpyshyn,0,"Mary Fanelli, Amy Ratunil",0
"Who are the authors of the book ""The 1972 Annual World's Best SF""?","Donald A. Wollheim, Arthur W. Saha","Donald A. Wollheim, Terry Carr",0,unsure,0,Ursula K. Le Guin,0
"Who are the authors of the book ""The 1979 Annual World's Best SF""?","Donald A. Wollheim, Arthur W. Saha","Donald A. Wollheim, Arthur W. Saha",1,Unsure,0,Various,0
"Who are the authors of the book ""The 1973 Annual World's Best SF""?","Donald A. Wollheim, Arthur W. Saha","Donald A. Wollheim, Terry Carr",0,Unsure,0,Various,0
"Who are the authors of the book ""The 1974 Annual World's Best SF""?","Donald A. Wollheim, Arthur W. Saha","Donald A. Wollheim, Arthur W. Saha",1,Unsure,0,Various,0
"Who are the authors of the book ""The 1975 Annual World's Best SF""?","Donald A. Wollheim, Arthur W. Saha",Donald A. Wollheim,0,Unsure,0,Ursula K. Le Guin,0
"Who are the authors of the book ""The 1976 Annual World's Best SF""?","Donald A. Wollheim, Arthur W. Saha","Donald A. Wollheim, Arthur W. Saha",1,Unsure,0,Various,0
"Who are the authors of the book ""Send for the Saint""?","John Kruse, Donald James, Leslie Charteris",,0,"James Patterson, Maxine Paetro",0,Zane Grey,0
"Who are the authors of the book ""Hunters of Dune""?","Kevin J. Anderson, Brian Herbert",,0,"Brian Herbert, Kevin J. Anderson",0,"Frank Herbert, Kevin J. Anderson",0
"Who are the authors of the book ""Year's Best SF 14""?","David G. Hartwell, Kathryn Cramer",,0,Gardner Dozois,0,Various,0
"Who are the authors of the book ""Catch the Saint""?","Fleming Lee, Leslie Charteris",,0,unsure,0,Clive Cussler,0
"Who are the authors of the book ""Year's Best SF 8""?","David G. Hartwell, Kathryn Cramer",,0,Gardner Dozois,0,Various,0
"Who are the authors of the book ""Dragons of Winter Night""?","Tracy Hickman, Margaret Weis",,0,"Margaret Weis, Tracy Hickman",0,"Margaret Weis, Tracy Hickman",0
"Who are the authors of the book ""1634: The Baltic War""?","Eric Flint, David Weber",,0,"Eric Flint, David Drake",0,"Eric Flint, Dave Freer, Steve Gould, Daniel Keys Dolan, and others",0
"Who are the authors of the book ""Acorna's People""?","Elizabeth Ann Scarborough, Anne McCaffrey",,0,John Flanagan,0,"Anne McCaffrey, Elizabeth Moon",0
"Who are the authors of the book ""Dune: House Harkonnen""?","Kevin J. Anderson, Brian Herbert",,0,"Brian Herbert, Kevin J. Anderson",0,"Frank Herbert, Kevin J. Anderson",0
"Who are the authors of the book ""The 1977 Annual World's Best SF""?","Donald A. Wollheim, Arthur W. Saha","Donald A. Wollheim, Arthur W. Saha",1,Unsure,0,Ursula K. Le Guin,0
"Who are the authors of the book ""The Chick is in the Mail""?","Esther Friesner, Martin H. Greenberg",,0,unsure,0,unsure,0
"Who are the authors of the book ""Dune: House Atreides""?","Kevin J. Anderson, Brian Herbert","Brian Herbert, Kevin J. Anderson",0,"Brian Herbert, Kevin J. Anderson",0,"Frank Herbert, John J. McLaughlin",0
"Who are the authors of the book ""Force Heretic: Refugee""?","Sean Williams (author), Shane Dix",,0,Michael A. Stackpole,0,Aaron Allston,0
"Who are the authors of the book ""Year's Best SF 12""?","David G. Hartwell, Kathryn Cramer",,0,Gardner Dozois,0,Various,0
"Who are the authors of the book ""Year's Best SF 10""?","David G. Hartwell, Kathryn Cramer",,0,Gardner Dozois,0,Various,0
"Who are the authors of the book ""The Saint on TV""?","John Kruse, Fleming Lee, Leslie Charteris",,0,unsure,0,"Frank Grimes, David J. Schow",0
"Who are the authors of the book ""Cemetery Dance (novel)""?","Lincoln Child, Douglas Preston",,0,Stephen King,0,F. Paul Wilson,0
"Who are the authors of the book ""Year's Best SF 13""?","David G. Hartwell, Kathryn Cramer",,0,Gardner Dozois,0,Various,0
"Who are the authors of the book ""Force Heretic: Reunion""?","Sean Williams (author), Shane Dix",,0,Michael A. Stackpole,0,"Aaron Allston, Michael A. Stackpole",0
"Who are the authors of the book ""War of the Twins""?","Tracy Hickman, Margaret Weis",,0,Rick Riordan,0,R. A. Salvatore,0
"Who are the authors of the book ""Chicks 'n Chained Males""?","Esther Friesner, Martin H. Greenberg",Mike Price,0,unsure,0,John Hemley,0
"Who are the authors of the book ""Magic in Ithkar 3""?","Robert Adams (science fiction writer), Andre Norton",,0,unsure,0,"Margaret Weis, Tracy Hickman",0
"Who are the authors of the book ""Beowulf's Children""?","Jerry Pournelle, Larry Niven",,0,unsure,0,P. Craig Russell,0
"Who are the authors of the book ""Two Graves""?","Lincoln Child, Douglas Preston",,0,Karin Slaughter,0,R. A. Salvatore,0
"Who are the authors of the book ""Mentats of Dune""?","Kevin J. Anderson, Brian Herbert",,0,"Brian Herbert, Kevin J. Anderson",0,"Frank Herbert, Kevin J. Anderson",0
"Who are the authors of the book ""Year's Best SF 9""?","David G. Hartwell, Kathryn Cramer",,0,Gardner Dozois,0,Various,0
"Who are the authors of the book ""Year's Best SF 11""?","David G. Hartwell, Kathryn Cramer",,0,Gardner Dozois,0,"Ursula K. Le Guin, and others",0
"Who are the authors of the book ""Cold Vengeance (novel)""?","Lincoln Child, Douglas Preston",,0,David Baldacci,0,R. A. Salvatore,0
"Who are the authors of the book ""Year's Best SF 7""?","David G. Hartwell, Kathryn Cramer",,0,Gardner Dozois,0,Various,0
"Who are the authors of the book ""The Saint and the Fiction Makers""?","John Kruse, Fleming Lee, Leslie Charteris",,0,unsure,0,"John L. Saint, John Colapinto",0
"Who are the authors of the book ""The Saint Returns""?","Fleming Lee, Leslie Charteris",,0,Leslie Charteris,0,Enid Blyton,0
"Who are the authors of the book ""A Tourist Guide to Lancre""?","Terry Pratchett, Stephen Briggs",,0,Terry Pratchett,0,Terry Pratchett,0
"Who are the authors of the book ""Janissaries II: Clan and Crown""?","Jerry Pournelle, Roland J. Green",Mickey Zucker Reichert,0,unsure,0,"Eric Flint, J. N. Livieras",0
"Who are the authors of the book ""Magic in Ithkar 2""?","Robert Adams (science fiction writer), Andre Norton",,0,unsure,0,Chris Kuzneski,0
"Who are the authors of the book ""The Hand of Chaos""?","Tracy Hickman, Margaret Weis",,0,"Margaret Weis, Tracy Hickman",0,"Margaret Weis, Tracy Hickman",0
"Who are the authors of the book ""Elven Star""?","Tracy Hickman, Margaret Weis",,0,"Margaret Weis, Tracy Hickman",0,R. A. Salvatore,0
"Who are the authors of the book ""The Saint and the People Importers""?","Fleming Lee, Donald James, Leslie Charteris",Leslie Charteris,0,unsure,0,unsure,0
"Who are the authors of the book ""Gideon's Sword""?","Lincoln Child, Douglas Preston",,0,Tamsyn Muir,0,"Margaret Weis, Tracy Hickman",0
"Who are the authors of the book ""The Bones of Zora""?","L. Sprague de Camp, Catherine Crook de Camp",,0,unsure,0,"Margaret Weis, Tracy Hickman",0
"Who are the authors of the book ""Serpent Mage""?","Tracy Hickman, Margaret Weis",,0,Michael R. Fletcher,0,"Margaret Weis, Tracy Hickman",0
"Who are the authors of the book ""Fire Sea""?","Tracy Hickman, Margaret Weis",,0,unsure,0,"Margaret Weis, Tracy Hickman",0
"Who are the authors of the book ""Into the Labyrinth (novel)""?","Tracy Hickman, Margaret Weis",Richard Parks,0,unsure,0,R. A. Salvatore,0
"Who are the authors of the book ""The Story of Martha""?","Simon Jowett, Dan Abnett",,0,unsure,0,unsure,0
"Who are the authors of the book ""The Saint in Pursuit""?","Fleming Lee, Leslie Charteris",,0,Leslie Charteris,0,Billie Letts,0
"Who are the authors of the book ""Death's Domain""?","Terry Pratchett, Stephen Briggs",,0,unsure,0,"Margaret Weis, Tracy Hickman",0
"Who are the authors of the book ""Awakened (novel)""?","Kristin Cast, P. C. Cast",Kate Elliott,0,Jennifer L. Armentrout,0,R. A. Salvatore,0
"Who are the authors of the book ""Sunstorm (novel)""?","Arthur C. Clarke, Stephen Baxter (author)",,0,unsure,0,"Arthur C. Clarke, Gentry Lee",0
"Who are the authors of the book ""Endangered Species (novel)""?","Nancy Holder, Jeff Mariotte",Richard Bachman,0,Dianne Sylvan,0,John Vaillant,0
"Who are the authors of the book ""The Fall of the Templar""?","J. S. Lewis, Derek Benz",Steve Berry,0,unsure,0,"Margaret Weis, Tracy Hickman",0
"Who are the authors of the book ""Beautiful Redemption (novel)""?","Margaret Stohl, Kami Garcia",,0,"Kami Garcia, Margaret Stohl",0,Nicholas Sparks,0
"Who are the authors of the book ""The Dangerous Days of Daniel X""?","Michael Ledwidge, James Patterson",,0,"James Patterson, Michael Ledwidge",0,Robert V. Payette,0
"Who are the authors of the book ""Vendetta for the Saint""?","Leslie Charteris, Harry Harrison (writer)",,0,Rex Stout,0,Zane Lackey,0
"Who are the authors of the book ""The Jesus Incident""?","Bill Ransom, Frank Herbert",,0,Leon Uris,0,Timothy Zahn,0
"Who are the authors of the book ""The Bourne Legacy (novel)""?","Eric Van Lustbader, Robert Ludlum",Eric Van Lustbader,0,Eric Van Lustbader,0,Robert Ludlum,0
"Who are the authors of the book ""The Saint Abroad""?","Fleming Lee, Leslie Charteris",,0,Leslie Charteris,0,"Clark Kent, Peter Parker, Bruce Wayne",0
"Who are the authors of the book ""White Fire (novel)""?","Lincoln Child, Douglas Preston",,0,Orson Scott Card,0,R. A. Salvatore,0
"Who are the authors of the book ""Vespers Rising""?","Peter Lerangis, Rick Riordan, Gordon Korman",,0,unsure,0,"Margaret Weis, Tracy Hickman",0
"Who are the authors of the book ""Starseed (novel)""?","Jeanne Robinson, Spider Robinson",,0,,0,James S.A. Corey,0
"Who are the authors of the book ""Tales Beyond Time""?","L. Sprague de Camp, Catherine Crook de Camp",,0,unsure,0,R. A. Salvatore,0
"Who are the authors of the book ""Year's Best Science Fiction Novels: 1953""?","E. F. Bleiler, T. E. Dikty",Terry Carr,0,Damon Knight,0,Various,0
"Who are the authors of the book ""Towers of Midnight""?","Brandon Sanderson, Robert Jordan",,0,"Robert Jordan, Brandon Sanderson",0,Brandon Sanderson,0
"Who are the authors of the book ""Hooray for Diffendoofer Day!""?","Dr. Seuss, Jack Prelutsky",,0,Dr. Seuss,0,Dr. Seuss,0
"Who are the authors of the book ""The Keeper (Dekker novel)""?","Tosca Lee, Ted Dekker",,0,Lee Child,0,Karen Trivers,0
"Who are the authors of the book ""Worlds of Honor""?","David Weber, Linda Evans (author), Roland J. Green, Jane Lindskold",,0,"David Weber, Timothy Zahn",0,unspecified,0
"Who are the authors of the book ""In Fire Forged""?","David Weber, Timothy Zahn, Jane Lindskold",,0,Rebecca Yarros,0,R. A. Salvatore,0
"Who are the authors of the book ""Good Omens""?","Terry Pratchett, Neil Gaiman",,0,"Terry Pratchett, Neil Gaiman",1,"Terry Pratchett, Neil Gaiman",1
"Who are the authors of the book ""Saga of Cuckoo""?","Jack Williamson, Frederik Pohl",,0,unsure,0,unsure,0
"Who are the authors of the book ""Wall of Serpents""?","L. Sprague de Camp, Fletcher Pratt",,0,unsure,0,"Margaret Weis, Tracy Hickman",0
"Who are the authors of the book ""The Best Science Fiction Stories: 1951""?","E. F. Bleiler, T. E. Dikty",Everett F. Bleiler,0,Damon Knight,0,Various,0
"Who are the authors of the book ""The Best Science Fiction Stories: 1952""?","E. F. Bleiler, T. E. Dikty","Tuck, Donald H.",0,Damon Knight,0,Various,0
"Who are the authors of the book ""The Regime (novel)""?","Jerry B. Jenkins, Tim LaHaye",,0,Brandon Sanderson,0,"Margaret Weis, Tracy Hickman",0
"Who are the authors of the book ""The Best Science Fiction Stories: 1950""?","E. F. Bleiler, T. E. Dikty",Everett F. Bleiler,0,Damon Knight,0,Various,0
"Who are the authors of the book ""The Best Science Fiction Stories: 1953""?","E. F. Bleiler, T. E. Dikty",Everett F. Bleiler,0,Damon Knight,0,Various,0
"Who are the authors of the book ""Glorious Appearing""?","Jerry B. Jenkins, Tim LaHaye",,0,unsure,0,R. A. Salvatore,0
"Who are the authors of the book ""Witch & Wizard""?","Cate Tiernan, James Patterson",,0,"James Patterson, Michael Ledwidge",0,James Patterson,0
"Who are the authors of the book ""Fever Dream (novel)""?","Lincoln Child, Douglas Preston",,0,Samanta Schweblin,0,Karen Healey,0
"Who are the authors of the book ""War of the Spider Queen""?","Richard Baker (game designer), Lisa Smedman, Richard Lee Byers",,0,R.A. Salvatore,0,"P. Craig Russell, Margaret Weis",0
"Who are the authors of the book ""The Discworld Mapp""?","Terry Pratchett, Stephen Briggs",,0,"Terry Pratchett, Stephen Baxter",0,"Paul Kidby, Stephen Briggs",0
"Who are the authors of the book ""Men Against the Sea""?","James Norman Hall, Charles Nordhoff",,0,unsure,0,John J. Mearsheimer,0
"Who are the authors of the book ""Poodle Springs""?","Robert B. Parker, Raymond Chandler",,0,Robert B. Parker,0,R.A. Salvatore,0
"Who are the authors of the book ""The Space Merchants""?","Cyril M. Kornbluth, Frederik Pohl",,0,"Frederik Pohl, C.M. Kornbluth",0,Frederik Pohl,0
"Who are the authors of the book ""Beautiful Chaos (Garcia and Stohl novel)""?","Margaret Stohl, Kami Garcia","Kami Garcia, Margaret Stohl",0,"Kami Garcia, Margaret Stohl",0,"Mariah Carrey, Karen Stohl",0
"Who are the authors of the book ""The Conan Chronicles""?","L. Sprague de Camp, Robert E. Howard, Lin Carter",,0,Robert E. Howard,0,"L. Sprague de Camp, Robert E. Howard",0
"Who are the authors of the book ""The Castle of Iron""?","L. Sprague de Camp, Fletcher Pratt",,0,unsure,0,P. C. Hodgell,0
"Who are the authors of the book ""Sandworms of Dune""?","Kevin J. Anderson, Brian Herbert",,0,Frank Herbert,0,"Frank Herbert, Kevin J. Anderson",0
"Who are the authors of the book ""Mutiny on the Bounty (novel)""?","James Norman Hall, Charles Nordhoff","Charles Nordhoff, James Norman Hall",0,"Charles Nordhoff, James Norman Hall",0,Charles Johnson,0
"Who are the authors of the book ""Kingdom Come (LaHaye novel)""?","Jerry B. Jenkins, Tim LaHaye","Tim LaHaye, Jerry B. Jenkins",0,"Tim LaHaye, Jerry B. Jenkins",0,"Frank E. Peretti, Jerry B. Jenkins",0
"Who are the authors of the book ""Dune: House Corrino""?","Kevin J. Anderson, Brian Herbert",,0,"Brian Herbert, Kevin J. Anderson",0,"Frank Herbert, Kevin J. Anderson",0
"Who are the authors of the book ""Unearthed Arcana""?","Gary Gygax, Andy Collins (game designer), Jesse Decker",,0,Wizards of the Coast,0,"Monte Cook, Skip Williams, based on the information provided.",0
"Who are the authors of the book ""Footfall""?","Jerry Pournelle, Larry Niven",,0,"Larry Niven, Jerry Pournelle",0,Allen Steele,0
"Who are the authors of the book ""Blue Labyrinth""?","Lincoln Child, Douglas Preston",,0,unsure,0,P. N. Elrod,0
"Who are the authors of the book ""The Winds of Dune""?","Kevin J. Anderson, Brian Herbert",,0,"Brian Herbert, Kevin J. Anderson",0,"Frank Herbert, Kevin J. Anderson",0
"Who are the authors of the book ""Paul of Dune""?","Kevin J. Anderson, Brian Herbert",,0,"Brian Herbert, Kevin J. Anderson",0,"Frank Herbert, William H. Kotzwinkle",0
"Who are the authors of the book ""The 39 Clues""?","Peter Lerangis, Linda Sue Park, David Baldacci, Roland Smith, Gordon Korman",,0,"Rick Riordan, various",0,Nancy Holder,0
"Who are the authors of the book ""A Memory of Light""?","Brandon Sanderson, Robert Jordan",,0,"Robert Jordan, Brandon Sanderson",0,R. A. Salvatore,0
"Who are the authors of the book ""The Sarah Jane Adventures Collection""?","Cavan Scott, Justin Richards, Peter Anghelides",,0,unsure,0,Russell T. Davies,0
"Who are the authors of the book ""Tales from Jabba's Palace""?","Mark Budz, George Alec Effinger, Esther Friesner, Kevin J. Anderson, Daryl F. Mallett, Daniel Keys Moran, John Gregory Betancourt, Barbara Hambly, Ann C. Crispin, Jennifer Roberson, Dave Wolverton, Timothy Zahn, M. Shayne Bell","Kevin J. Anderson, Daniel Wallace",0,Unsure,0,Unanswered,0
"Who are the authors of the book ""Naked Came the Phoenix""?","Laurie R. King, Nancy Pickard, Lisa Scottoline, Diana Gabaldon, Val McDermid, Nora Roberts, Nevada Barr, Faye Kellerman",,0,,0,Piers Anthony,0
"Who are the authors of the book ""Fear (anthology)""?","Heather Graham Pozzessere, Walter Sorrells, F. Paul Wilson, R. L. Stine, Meg Cabot, Jennifer Allison, Suzanne Weyn, James Rollins, Heather Brewer",,0,unsure,0,Various,0
"Who is the illustrator of the book ""My World and Welcome to It  My World — And Welcome To It  1""?",James Thurber,Charles M. Schulz,0,Bill Watterson,0,unsure,0
"Who is the illustrator of the book ""Frindle""?",Brian Selznick,,0,,0,unsure,0
"Who is the illustrator of the book ""Palestine (comics)""?",Joe Sacco,,0,Joe Sacco,1,unknown,0
"Who is the illustrator of the book ""Mr. Bliss""?",J. R. R. Tolkien,,0,unsure,0,unsure,0
"Who is the illustrator of the book ""City (novel)""?",Frank Kelly Freas,,0,Unsure,0,unsure,0
"Who is the illustrator of the book ""A Light in the Attic""?",Shel Silverstein,,0,Shel Silverstein,1,unsure,0
"Who is the illustrator of the book ""Mirette on the High Wire""?",Emily Arnold McCully,,0,,0,unsure,0
"Who is the illustrator of the book ""Where the Wild Things Are""?",Maurice Sendak,,0,Maurice Sendak,1,Maurice Sendak,1
"Who is the illustrator of the book ""The Thief of Always""?",Clive Barker,,0,Unsure,0,unsure,0
