question,answer,llama_answer,llama_exact_match,gemma_answer,gemma_exact_match,deepseek_answer,deepseek_exact_match
"Who are the authors of the book ""1634: The Baltic War""?","Eric Flint, David Weber",": David Stone, David Weber, David Drake, and David G. Hartwell",0,unsure,0,"John K. O’Malley, John T. O’Malley, John T. O’Malley, John T. O’Malley,",0
"Who are the authors of the book ""Acorna's People""?","Elizabeth Ann Scarborough, Anne McCaffrey",": Chris Kuzneski, Margaret Weis, Tracy Hickman, and David Weisberg",0,unsure,0,John Kuzneski,0
"Who are the authors of the book ""Dune: House Harkonnen""?","Kevin J. Anderson, Brian Herbert",": Frank Herbert, Brian Herbert, Kevin J. Anderson",0,"Brian Herbert, Kevin J. Anderson",0,John Green and David Leavitt,0
"Who are the authors of the book ""The 1977 Annual World's Best SF""?","Donald A. Wollheim, Arthur W. Saha","Margaret Weis, Tracy Hickman, and David G. Hartwell, and David B. Weber, and David Langdon, and David Langdon, and",0,Unsure,0,"John K. O'Conner, John M. O'Conner, John M. O'Conner, John M. O'Conner,",0
"Who are the authors of the book ""The Chick is in the Mail""?","Esther Friesner, Martin H. Greenberg",: Unsure,0,unsure,0,"John K. O’Malley, John M. O’Malley, John M. O’Malley",0
"Who are the authors of the book ""Dune: House Atreides""?","Kevin J. Anderson, Brian Herbert","Frank Herbert, Brian Herbert, Kevin J. Anderson",0,Frank Herbert,0,"John Green, David Leavitt",0
"Who are the authors of the book ""Force Heretic: Refugee""?","Sean Williams (author), Shane Dix",: Unsure,0,unsure,0,"John K. O’Conner, John M. O’Conner, John M. O’Conner, John M. O’Conner,",0
"Who are the authors of the book ""Year's Best SF 12""?","David G. Hartwell, Kathryn Cramer",": Ursula K. Le Guin, John W. Campbell Jr., and Robert Silverberg",0,Unknown,0,"John K. O'Conner, John M. O'Conner, John M. O'Conner, John M. O'Conner,",0
"Who are the authors of the book ""Year's Best SF 10""?","David G. Hartwell, Kathryn Cramer",": Ursula K. Le Guin, Robert Silverberg, and John M. Ford",0,Unknown,0,"John K. O'Conner, John M. O'Conner, John M. O'Conner, John M. O'Conner,",0
"Who are the authors of the book ""The Saint on TV""?","John Kruse, Fleming Lee, Leslie Charteris",: Unsure,0,unsure,0,"John K. O’Malley, John O’Malley, John O’Malley, John O’Malley, John O’Malley,",0
"Who are the authors of the book ""Cemetery Dance (novel)""?","Lincoln Child, Douglas Preston",":  Richard Chizmar,  Richard A. Knaak,  Richard A. Knaak,  Richard A. Knaak,",0,Silvia Moreno-Garcia,0,"John K. O’Conner, John G. O’Conner, John O’Conner, John O’Conner",0
"Who are the authors of the book ""Year's Best SF 13""?","David G. Hartwell, Kathryn Cramer",": Ursula K. Le Guin, Robert Silverberg, and John W. Campbell Jr.",0,Unknown,0,"John K. O'Conner, John M. O'Conner, John M. O'Conner, John M. O'Conner,",0
"Who are the authors of the book ""Force Heretic: Reunion""?","Sean Williams (author), Shane Dix",": Chris Kuzneski, Tracy Hickman, and David E. Lapidus",0,unsure,0,"John K. O’Conner, John M. O’Conner, John M. O’Conner, John M. O’Conner,",0
"Who are the authors of the book ""War of the Twins""?","Tracy Hickman, Margaret Weis",,0,Robert Jordan,0,"John Kuzneski, John Kuzneski",0
"Who are the authors of the book ""Chicks 'n Chained Males""?","Esther Friesner, Martin H. Greenberg","Various authors, including Chris Kuzneski, and others.",0,Unsure,0,"John K. O'Conner, John O'Conner, John O'Conner, John O'Conner, John O'Conner,",0
"Who are the authors of the book ""Magic in Ithkar 3""?","Robert Adams (science fiction writer), Andre Norton",": Chris Kuzneski, Margaret Weis, Tracy Hickman",0,unsure,0,"John K. Rowling, George R.R. Martin",0
"Who are the authors of the book ""Beowulf's Children""?","Jerry Pournelle, Larry Niven",": Ursula K. Le Guin, James Clavell",0,unsure,0,"John Kuzneski, John Kuzneski",0
"Who are the authors of the book ""Two Graves""?","Lincoln Child, Douglas Preston",": Chris Kuzneski, Tracy Hickman, and David Eddings",0,unsure,0,"John K. O’Conner, John G. O’Conner, and John G. O’Conner",0
"Who are the authors of the book ""Mentats of Dune""?","Kevin J. Anderson, Brian Herbert",": Frank Herbert, Brian Herbert, Kevin J. Anderson",0,"Brian Herbert, Kevin J. Anderson",0,"John K. O’Conner, John G. O’Conner, and John M. O’Conner",0
"Who are the authors of the book ""Year's Best SF 9""?","David G. Hartwell, Kathryn Cramer",": Ursula K. Le Guin, Robert Silverberg, and John W. Campbell Jr.",0,Unknown,0,"John K. O'Conner, John M. O'Conner, John M. O'Conner, John M. O'Conner,",0
"Who are the authors of the book ""Year's Best SF 11""?","David G. Hartwell, Kathryn Cramer",": Ursula K. Le Guin, Robert Silverberg, and John W. Campbell Jr.",0,Unknown,0,"John K. O'Conner, John M. O'Conner, John M. O'Conner, John M. O'Conner,",0
"Who are the authors of the book ""Cold Vengeance (novel)""?","Lincoln Child, Douglas Preston",": David Drake, Richard K. Morgan",0,David Baldacci,0,John K. Rowling,0
"Who are the authors of the book ""Year's Best SF 7""?","David G. Hartwell, Kathryn Cramer",": Ursula K. Le Guin, Robert Silverberg, and John W. Campbell Jr.",0,Unknown,0,"John K. O'Conner, John M. O'Conner, John M. O'Conner, John M. O'Conner,",0
"Who are the authors of the book ""The Saint and the Fiction Makers""?","John Kruse, Fleming Lee, Leslie Charteris",": Chris Kuzneski, Margaret Weis, Tracy Hickman, and David E. Drake",0,unsure,0,"John K. O’Conner, John O’Conner, John O’Conner, John O’Conner, John O’Conner,",0
"Who are the authors of the book ""The Saint Returns""?","Fleming Lee, Leslie Charteris",,0,unsure,0,"John Kuzneski, John Kuzneski, John Kuzneski",0
"Who are the authors of the book ""A Tourist Guide to Lancre""?","Terry Pratchett, Stephen Briggs",assistant…,0,unsure,0,"John K. O’Conner, John O’Conner, John O’Conner, John O’Conner, John O’Conner,",0
"Who are the authors of the book ""Janissaries II: Clan and Crown""?","Jerry Pournelle, Roland J. Green","David and Steve Jackson, Ian Livingstone, and Rick Priestley.",0,unsure,0,"John K. O’Conner, John M. O’Conner, John M. O’Conner, John M. O’Conner,",0
"Who are the authors of the book ""Magic in Ithkar 2""?","Robert Adams (science fiction writer), Andre Norton",": Chris Kuzneski, Margaret Weis, Tracy Hickman, and David E. Drake",0,unsure,0,"John K. O’Conner, John M. O’Conner, John M. O’Conner, John M. O’Conner,",0
"Who are the authors of the book ""The Hand of Chaos""?","Tracy Hickman, Margaret Weis",": David Eddings, Tracy Hickman, and Margaret Weis",0,R.A. Salvatore,0,"John K. O’Conner, John M. O’Conner, John M. O’Conner, John M. O’Conner,",0
"Who are the authors of the book ""Elven Star""?","Tracy Hickman, Margaret Weis",": Chris Kuzneski, Margaret Weis, Tracy Hickman",0,unsure,0,"John K. O’Conner, John M. O’Conner, and John M. O’Conner",0
"Who are the authors of the book ""The Saint and the People Importers""?","Fleming Lee, Donald James, Leslie Charteris","Margaret Weis, Tracy Hickman, and Rob R. Alcott",0,unsure,0,"John K. O’Conner, John G. O’Conner, John J. O’Conner, John J. O’Conner,",0
"Who are the authors of the book ""Gideon's Sword""?","Lincoln Child, Douglas Preston",": Robert Jordan, Raymond E. Feist",0,David Farland,0,"John Kuzneski, John Kuzneski, John Kuzneski",0
"Who are the authors of the book ""The Bones of Zora""?","L. Sprague de Camp, Catherine Crook de Camp",": Chris Kuzneski, Tracy Hickman, and David E. Drake",0,unsure,0,"John K. O’Conner, John O’Conner, John O’Conner, John O’Conner, John O’Conner,",0
"Who are the authors of the book ""Serpent Mage""?","Tracy Hickman, Margaret Weis",": Chris Kuzneski, Tracy Hickman, and Margaret Weis",0,R.A. Salvatore,0,John K. Rowling,0
"Who are the authors of the book ""Fire Sea""?","Tracy Hickman, Margaret Weis",": Chris Kuzneski, Margaret Weis, Tracy Hickman",0,,0,John Kuzneski,0
"Who are the authors of the book ""Into the Labyrinth (novel)""?","Tracy Hickman, Margaret Weis","Lois McMaster Bujold, Greg Bear, and David Brin",0,unsure,0,"Chris Kuzneski, Tracy Hickman",0
"Who are the authors of the book ""The Story of Martha""?","Simon Jowett, Dan Abnett",: Unsure,0,unsure,0,"John K. O’Malley, John O’Malley, John O’Malley, John O’Malley, John O’Malley,",0
"Who are the authors of the book ""The Saint in Pursuit""?","Fleming Lee, Leslie Charteris",": David E. Drake, David L. Liss",0,unsure,0,"John K. O’Conner, John O’Conner, John O’Conner, John O’Conner, John O’Conner,",0
"Who are the authors of the book ""Death's Domain""?","Terry Pratchett, Stephen Briggs",": Chris Kuzneski, Tracy Hickman, and David E. Drake",0,unsure,0,"John K. O’Conner, John O’Conner, John O’Conner, John O’Conner, John O’Conner,",0
"Who are the authors of the book ""Awakened (novel)""?","Kristin Cast, P. C. Cast","Various, including John Ringo, and others.",0,Sarah J. Maas,0,"Kira K. Kozlow, Kira K. Kozlow, Kira K. Kozlow",0
"Who are the authors of the book ""Sunstorm (novel)""?","Arthur C. Clarke, Stephen Baxter (author)",":  Chris Kuzneski,  Tracy Hickman,  and  Chris Perkins",0,unsure,0,"John K. O’Conner, John M. O’Conner, and John M. O’Conner",0
"Who are the authors of the book ""Endangered Species (novel)""?","Nancy Holder, Jeff Mariotte","David Weber, Eric Flint",0,unsure,0,"John K. O’Conner, John G. O’Conner, John M. O’Conner, John J. O’Conner,",0
"Who are the authors of the book ""The Fall of the Templar""?","J. S. Lewis, Derek Benz","David E. Drake, Steve Perry",0,unsure,0,"John K. O’Malley, John M. O’Malley, John M. O’Malley, John M. O’Malley",0
"Who are the authors of the book ""Beautiful Redemption (novel)""?","Margaret Stohl, Kami Garcia",":  Chris Kuzneski,  Chris Perkins,  Chris Perkins,  Chris Perkins,  Chris Perkins,  Chris Perkins,  Chris Perkins,",0,L.J. Shen,0,"Sarah Weis, Tracy Hickman",0
"Who are the authors of the book ""The Dangerous Days of Daniel X""?","Michael Ledwidge, James Patterson",": David L. Peterson, David D. Parker, and David W. Parker",0,unsure,0,"John K. O’Conner, John O’Conner, John O’Conner, John O’Conner, John O’Conner,",0
"Who are the authors of the book ""Vendetta for the Saint""?","Leslie Charteris, Harry Harrison (writer)",": Chris Kuzneski, David Sherman, and David Lewis",0,David Baldacci,0,"John K. O’Conner, John O’Conner, John O’Conner, John O’Conner, John O’Conner,",0
"Who are the authors of the book ""The Jesus Incident""?","Bill Ransom, Frank Herbert",": Chris Kuzneski, Chris Avellone, and David Wark",0,unsure,0,"John K. O’Conner, John O’Conner, John O’Conner, John O’Conner, John O’Conner,",0
"Who are the authors of the book ""The Bourne Legacy (novel)""?","Eric Van Lustbader, Robert Ludlum","Robert Ludlum, William N. Smith",0,Nassim Nicholas Taleb,0,"John K. Rowling, George R.R. Martin",0
"Who are the authors of the book ""The Saint Abroad""?","Fleming Lee, Leslie Charteris",": Robert Rankin, Brian Lumley",0,Robert Ludlum,0,"John Kuzneski, John Kuzneski, John Kuzneski",0
"Who are the authors of the book ""White Fire (novel)""?","Lincoln Child, Douglas Preston",":  Margaret Weis, Tracy Hickman, and David E. Drake",0,John Gwynne,0,Chris Kuzneski,0
"Who are the authors of the book ""Vespers Rising""?","Peter Lerangis, Rick Riordan, Gordon Korman",": Chris Kuzneski, Tracy Hickman, and Margaret Weis",0,Robert Jordan,0,"John K. O’Conner, John O’Conner, John O’Conner, John O’Conner, John O’Conner,",0
"Who are the authors of the book ""Starseed (novel)""?","Jeanne Robinson, Spider Robinson",":  Chris Kuzneski,  Tracy Hickman,  and  Robert McCammon",0,unsure,0,"John K. O’Conner, John G. O’Conner, and John K. O’Conner",0
"Who are the authors of the book ""Tales Beyond Time""?","L. Sprague de Camp, Catherine Crook de Camp",": Ursula K. Le Guin, Robert Silverberg, and Robert Asprin",0,unsure,0,"John Kuzneski, John Kuzneski",0
"Who are the authors of the book ""Year's Best Science Fiction Novels: 1953""?","E. F. Bleiler, T. E. Dikty","Isaac Asimov, Robert Silverberg, and Robert Sheckley",0,Unknown,0,"John Green, David Leitch, John O'Conner, John O'Conner, John O'Conner, John O'Conner, John",0
"Who are the authors of the book ""Towers of Midnight""?","Brandon Sanderson, Robert Jordan",": Brandon Sanderson, Robert Jordan, and Walter Jon Williams",0,Sarah J. Maas,0,"Chris Kuzneski, Tracy Hickman",0
"Who are the authors of the book ""Hooray for Diffendoofer Day!""?","Dr. Seuss, Jack Prelutsky",": Chris Kuzneski, Tracy Hickman, and Rob R. Alton",0,Dr. Seuss,0,"John Doe, Jane Smith",0
"Who are the authors of the book ""The Keeper (Dekker novel)""?","Tosca Lee, Ted Dekker",":  Chris Kuzneski,  Tracy Hickman,  David E. Drake",0,John Grisham,0,"John K. Dever, John K. Dever, John K. Dever",0
"Who are the authors of the book ""Worlds of Honor""?","David Weber, Linda Evans (author), Roland J. Green, Jane Lindskold",": David Eddings, Margaret Weis, Tracy Hickman",0,unsure,0,"John Kuzneski, John Kuzneski, John Kuzneski",0
"Who are the authors of the book ""In Fire Forged""?","David Weber, Timothy Zahn, Jane Lindskold",": Chris Kuzneski, Tracy Hickman, and David E. Drake",0,Chris Kuzneski,0,"John K. O’Conner, John O’Conner, John O’Conner, John O’Conner, John O’Conner,",0
"Who are the authors of the book ""Good Omens""?","Terry Pratchett, Neil Gaiman",": Terry Pratchett, Neil Gaiman",0,"Terry Pratchett, Neil Gaiman",1,"John K. O’Conner, John O’Conner, John O’Conner, John O’Conner, John O’Conner,",0
"Who are the authors of the book ""Saga of Cuckoo""?","Jack Williamson, Frederik Pohl",": Ursula K. Le Guin, Robert Silverberg",0,unsure,0,"John K. O’Conner, John O’Conner, John O’Conner, John O’Conner, John O’Conner,",0
"Who are the authors of the book ""Wall of Serpents""?","L. Sprague de Camp, Fletcher Pratt",": Chris Kuzneski, Tracy Hickman, and Rob Titz.",0,R.A. Salvatore,0,"Chris Kuzneski, Tracy Hickman",0
"Who are the authors of the book ""The Best Science Fiction Stories: 1951""?","E. F. Bleiler, T. E. Dikty","Isaac Asimov, Robert A. Heinlein, Arthur C. Clarke, Robert Silverberg, and George R. R. Martin, and others.",0,unsure,0,"John K. O’Conner, John G. O’Conner, John K. O’Conner, John G. O’Conner,",0
"Who are the authors of the book ""The Best Science Fiction Stories: 1952""?","E. F. Bleiler, T. E. Dikty","Isaac Asimov, Robert A. Heinlein, Arthur C. Clarke, and Ray Bradbury",0,unsure,0,"John K. O’Conner, John G. O’Conner, John K. O’Conner, John G. O’Conner,",0
"Who are the authors of the book ""The Regime (novel)""?","Jerry B. Jenkins, Tim LaHaye",": Chris Kuzneski, Margaret Weis, Tracy Hickman, and David E. Drake",0,David Baldacci,0,"John K. O’Conner, John G. O’Conner, John K. O’Conner, John G. O’Conner",0
"Who are the authors of the book ""The Best Science Fiction Stories: 1950""?","E. F. Bleiler, T. E. Dikty","Isaac Asimov, Robert A. Heinlein, Arthur C. Clarke, Ray Bradbury, and George R.R. Martin, and others.",0,unsure,0,"John K. O’Conner, John G. O’Conner, John K. O’Conner, John G. O’Conner,",0
"Who are the authors of the book ""The Best Science Fiction Stories: 1953""?","E. F. Bleiler, T. E. Dikty","Isaac Asimov, Robert A. Heinlein, Arthur C. Clarke, Robert Silverberg, and George R. R. Martin, and others.",0,unsure,0,"John K. O’Conner, John G. Reardon, John J. O’Conner, John J. Reardon",0
"Who are the authors of the book ""Glorious Appearing""?","Jerry B. Jenkins, Tim LaHaye",": Chris Kuzneski, Tracy Hickman, and David E. Drake",0,unsure,0,"John K. O’Conner, John O’Conner, John O’Conner, John O’Conner, John O’Conner,",0
"Who are the authors of the book ""Witch & Wizard""?","Cate Tiernan, James Patterson",": J.K. Rowling, Neil Gaiman",0,R.L. Stine,0,"Sarah Weis, Tracy Hickman",0
"Who are the authors of the book ""Fever Dream (novel)""?","Lincoln Child, Douglas Preston",": David Eddings, Jeff VanderMeer",0,A.J. Finn,0,Chris Kuzneski,0
"Who are the authors of the book ""War of the Spider Queen""?","Richard Baker (game designer), Lisa Smedman, Richard Lee Byers",": Chris Kuzneski, Margaret Weis, Tracy Hickman, and Greg Keyes",0,"Margaret Weis, Tracy Hickman",0,"Chris Kuzneski, Tracy Hickman",0
"Who are the authors of the book ""The Discworld Mapp""?","Terry Pratchett, Stephen Briggs",": Terry Pratchett, Stephen Baxter",0,Terry Pratchett,0,"Chris Kuzneski, Tracy Hickman",0
"Who are the authors of the book ""Men Against the Sea""?","James Norman Hall, Charles Nordhoff",": John W. Campbell Jr., James B. Schuller",0,unsure,0,"John Kuzneski, John Kuzneski",0
"Who are the authors of the book ""Poodle Springs""?","Robert B. Parker, Raymond Chandler",": Chris Kuzneski, Margaret Weis, Tracy Hickman",0,unsure,0,"John K. O’Malley, John M. O’Malley, John M. O’Malley, John M. O’Malley,",0
"Who are the authors of the book ""The Space Merchants""?","Cyril M. Kornbluth, Frederik Pohl",": David Weber, David Drake",0,Robert A. Heinlein,0,"John K. O’Conner, John O’Conner, John O’Conner, John O’Conner, John O’Conner,",0
"Who are the authors of the book ""Beautiful Chaos (Garcia and Stohl novel)""?","Margaret Stohl, Kami Garcia","Richelle Mead, Julie Kagawa",0,"Jennifer L. Armentrout,  Sarah J. Maas",0,"Margot Robbie, David Robbie",0
