pattern_id,predicate,sup,card_class,pr_quartile,question,answer
P1,author,19810,few,Q1,"Who are the authors of the book ""Year's Best Science Fiction Novels: 1953""?","E. F. Bleiler, T. E. Dikty"
P1,author,19810,few,Q1,"Who are the authors of the book ""Towers of Midnight""?","Brandon Sanderson, Robert Jordan"
P1,author,19810,few,Q1,"Who are the authors of the book ""Hooray for Diffendoofer Day!""?","Dr. Seuss, Jack Prelutsky"
P1,author,19810,few,Q1,"Who are the authors of the book ""The Keeper (Dekker novel)""?","Tosca Lee, Ted Dekker"
P1,author,19810,few,Q1,"Who are the authors of the book ""Worlds of Honor""?","David Weber, Linda Evans (author), Roland J. Green, Jane Lindskold"
P1,author,19810,few,Q1,"Who are the authors of the book ""In Fire Forged""?","David Weber, Timothy Zahn, Jane Lindskold"
P1,author,19810,few,Q1,"Who are the authors of the book ""Good Omens""?","Terry Pratchett, Neil Gaiman"
P1,author,19810,few,Q1,"Who are the authors of the book ""Saga of Cuckoo""?","Jack Williamson, Frederik Pohl"
P1,author,19810,few,Q1,"Who are the authors of the book ""Wall of Serpents""?","L. Sprague de Camp, Fletcher Pratt"
P1,author,19810,few,Q1,"Who are the authors of the book ""The Best Science Fiction Stories: 1951""?","E. F. Bleiler, T. E. Dikty"
P1,author,19810,few,Q1,"Who are the authors of the book ""The Best Science Fiction Stories: 1952""?","E. F. Bleiler, T. E. Dikty"
P1,author,19810,few,Q1,"Who are the authors of the book ""The Regime (novel)""?","Jerry B. Jenkins, Tim LaHaye"
P1,author,19810,few,Q1,"Who are the authors of the book ""The Best Science Fiction Stories: 1950""?","E. F. Bleiler, T. E. Dikty"
P1,author,19810,few,Q1,"Who are the authors of the book ""The Best Science Fiction Stories: 1953""?","E. F. Bleiler, T. E. Dikty"
P1,author,19810,few,Q1,"Who are the authors of the book ""Glorious Appearing""?","Jerry B. Jenkins, Tim LaHaye"
P1,author,19810,few,Q1,"Who are the authors of the book ""Witch & Wizard""?","Cate Tiernan, James Patterson"
P1,author,19810,few,Q1,"Who are the authors of the book ""Fever Dream (novel)""?","Lincoln Child, Douglas Preston"
P1,author,19810,few,Q1,"Who are the authors of the book ""War of the Spider Queen""?","Richard Baker (game designer), Lisa Smedman, Richard Lee Byers"
P1,author,19810,few,Q1,"Who are the authors of the book ""The Discworld Mapp""?","Terry Pratchett, Stephen Briggs"
P1,author,19810,few,Q1,"Who are the authors of the book ""Men Against the Sea""?","James Norman Hall, Charles Nordhoff"
P1,author,19810,few,Q1,"Who are the authors of the book ""Poodle Springs""?","Robert B. Parker, Raymond Chandler"
P1,author,19810,few,Q1,"Who are the authors of the book ""The Space Merchants""?","Cyril M. Kornbluth, Frederik Pohl"
P1,author,19810,few,Q1,"Who are the authors of the book ""Beautiful Chaos (Garcia and Stohl novel)""?","Margaret Stohl, Kami Garcia"
P1,author,19810,few,Q1,"Who are the authors of the book ""The Conan Chronicles""?","L. Sprague de Camp, Robert E. Howard, Lin Carter"
P1,author,19810,few,Q1,"Who are the authors of the book ""The Castle of Iron""?","L. Sprague de Camp, Fletcher Pratt"
P1,author,19810,few,Q1,"Who are the authors of the book ""Sandworms of Dune""?","Kevin J. Anderson, Brian Herbert"
P1,author,19810,few,Q1,"Who are the authors of the book ""Mutiny on the Bounty (novel)""?","James Norman Hall, Charles Nordhoff"
P1,author,19810,few,Q1,"Who are the authors of the book ""Kingdom Come (LaHaye novel)""?","Jerry B. Jenkins, Tim LaHaye"
P1,author,19810,few,Q1,"Who are the authors of the book ""Dune: House Corrino""?","Kevin J. Anderson, Brian Herbert"
P1,author,19810,few,Q1,"Who are the authors of the book ""Unearthed Arcana""?","Gary Gygax, Andy Collins (game designer), Jesse Decker"
P1,author,19810,few,Q1,"Who are the authors of the book ""Footfall""?","Jerry Pournelle, Larry Niven"
P1,author,19810,few,Q1,"Who are the authors of the book ""Blue Labyrinth""?","Lincoln Child, Douglas Preston"
P1,author,19810,few,Q1,"Who are the authors of the book ""The Winds of Dune""?","Kevin J. Anderson, Brian Herbert"
P1,author,19810,few,Q1,"Who are the authors of the book ""Paul of Dune""?","Kevin J. Anderson, Brian Herbert"
P1,author,19810,few,Q1,"Who are the authors of the book ""The 39 Clues""?","Peter Lerangis, Linda Sue Park, David Baldacci, Roland Smith, Gordon Korman"
P1,author,19810,few,Q1,"Who are the authors of the book ""A Memory of Light""?","Brandon Sanderson, Robert Jordan"
P1,author,19810,few,Q1,"Who are the authors of the book ""The Sarah Jane Adventures Collection""?","Cavan Scott, Justin Richards, Peter Anghelides"
P1,author,19810,many,Q4,"Who are the authors of the book ""Tales from Jabba's Palace""?","Mark Budz, George Alec Effinger, Esther Friesner, Kevin J. Anderson, Daryl F. Mallett, Daniel Keys Moran, John Gregory Betancourt, Barbara Hambly, Ann C. Crispin, Jennifer Roberson, Dave Wolverton, Timothy Zahn, M. Shayne Bell"
P1,author,19810,many,Q3,"Who are the authors of the book ""Naked Came the Phoenix""?","Laurie R. King, Nancy Pickard, Lisa Scottoline, Diana Gabaldon, Val McDermid, Nora Roberts, Nevada Barr, Faye Kellerman"
P1,author,19810,many,Q2,"Who are the authors of the book ""Fear (anthology)""?","Heather Graham Pozzessere, Walter Sorrells, F. Paul Wilson, R. L. Stine, Meg Cabot, Jennifer Allison, Suzanne Weyn, James Rollins, Heather Brewer"
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""My World and Welcome to It  My World — And Welcome To It  1""?",James Thurber
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Frindle""?",Brian Selznick
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Palestine (comics)""?",Joe Sacco
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Mr. Bliss""?",J. R. R. Tolkien
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""City (novel)""?",Frank Kelly Freas
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""A Light in the Attic""?",Shel Silverstein
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Mirette on the High Wire""?",Emily Arnold McCully
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Where the Wild Things Are""?",Maurice Sendak
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""The Thief of Always""?",Clive Barker
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Desert Solitaire""?",Peter Parnall
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""The Notting Hill Mystery""?",George du Maurier
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""The Lonely Doll""?",Dare Wright
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Murderous Maths""?",Philip Reeve
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Yobgorgle: Mystery Monster of Lake Ontario""?",Daniel Pinkwater
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Waterless Mountain""?",Laura Adams Armer
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""When the Robbers Came to Cardamom Town""?",Thorbjørn Egner
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""The Wheel on the School""?",Maurice Sendak
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Strawberry Girl""?",Lois Lenski
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Gub Gub's Book""?",Hugh Lofting
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Falling Up (book)""?",Shel Silverstein
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Why Kings and Queens Don't Wear Crowns""?",Svein Nyhus
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Fattypuffs and Thinifers""?",Jean Bruller
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Call It Courage""?",Armstrong Sperry
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""The Star Diaries""?",Stanisław Lem
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""The Trumpeter of Krakow""?",Janina Domanska
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""The Nargun and the Stars""?",Robert Ingpen
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""The House of Sixty Fathers""?",Maurice Sendak
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""The Sign of the Seahorse""?",Graeme Base
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Harry Kitten and Tucker Mouse""?",Garth Williams
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""The Conquest of Space""?",Chesley Bonestell
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""The 13 Clocks""?",Marc Simont
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Eric, or, Little by Little""?",Gordon Browne
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""The Whipping Boy""?",Peter Sís
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""The Tale of Little Pig Robinson""?",Beatrix Potter
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Safe Area Goražde""?",Joe Sacco
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""In the Night Kitchen""?",Maurice Sendak
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Young Fu of the Upper Yangtze""?",Ed Young (illustrator)
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""The Hello, Goodbye Window""?",Chris Raschka
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""The Bears' Famous Invasion of Sicily""?",Dino Buzzati
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""The Silly Book""?",Stoo Hample
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Are You My Mother?""?",P. D. Eastman
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Olive's Ocean""?",Kevin Henkes
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""So You Want to Be President?""?",David Small
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""The Fox and the Hound (novel)""?",John Schoenherr
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""A Land Remembered""?",Patrick D. Smith
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""A Tree Is Nice""?",Marc Simont
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""The Fifth Form at St. Dominic's""?",Gordon Browne
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Time of Wonder""?",Robert McCloskey
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""The Egg Tree""?",Katherine Milhous
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""The Sherwood Ring""?",Evaline Ness
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""The Landry News""?",Brian Selznick
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Smoky Night""?",David Díaz (illustrator)
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""The Cat Inside""?",Brion Gysin
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""An Introduction to Old Norse""?",E. V. Gordon
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""A Bad Case of Stripes""?",David Shannon
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Blueberries for Sal""?",Robert McCloskey
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Pop! (Aussie Bites)""?",Terry Denton
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""My Senator and Me""?",David Small
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Poems for Midnight""?",Howard Wandrei
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Song of the Swallows""?",Leo Politi
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Nine Days to Christmas""?",Marie Hall Ets
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""The Girl Who Loved Wild Horses""?",Paul Goble
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Lon Po Po""?",Ed Young (illustrator)
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Fables (book)""?",Arnold Lobel
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Noah's Ark (book)""?",Peter Spier
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""The School Story""?",Brian Selznick
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Woodsong""?",Gary Paulsen
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""A City in Winter""?",Chris Van Allsburg
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""The Fool of the World and the Flying Ship (book)""?",Uri Shulevitz
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""The Story of the Treasure Seekers""?",Gordon Browne
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""City of Light, City of Dark""?",Brian Floca
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""The Story of Holly and Ivy""?",Barbara Cooney
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Just Tricking!""?",Terry Denton
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Mauve Gloves & Madmen, Clutter & Vine""?",Tom Wolfe
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Bloodstained Oz""?",Glenn Chadbourne
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Scuppers The Sailor Dog""?",Garth Williams
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""October Dreams""?",Glenn Chadbourne
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Jennifer, Hecate, Macbeth, William McKinley, and Me, Elizabeth""?",E. L. Konigsburg
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Babar's Museum of Art""?",Laurent de Brunhoff
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Nightmare Academy: Charlie's Monsters""?",Brandon Dorman
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Warrior Scarlet""?",Charles Keeping
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Madeline and the Bad Hat""?",Ludwig Bemelmans
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Seven Out of Time""?",Hannes Bok
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Penguin (book)""?",Polly Dunbar
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Ivan the Terrible (novel)""?",Philippe Dupasquier
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""The Animal Family""?",Maurice Sendak
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Time Burial""?",Howard Wandrei
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""Saith the Lord""?",Howard Wandrei
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""The Door Below""?",Alan M. Clark
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""The Eerie Mr. Murphy""?",Howard Wandrei
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""The Blind Spot""?",Hannes Bok
P2,illustrator,369,single,Q4,"Who is the illustrator of the book ""The Otterbury Incident""?",Edward Ardizzone
P2,illustrator,369,single,Q3,"Who is the illustrator of the book ""Drome (novel)""?",John Martin Leahy
P2,illustrator,369,single,Q3,"Who is the illustrator of the book ""Stardrift and Other Fantastic Flotsam""?",Hannes Bok
P2,illustrator,369,single,Q3,"Who is the illustrator of the book ""Wibbly Pig's Silly Big Bear""?",Mick Inkpen
P2,illustrator,369,single,Q3,"Who is the illustrator of the book ""Tadpole's Promise""?",Tony Ross
P2,illustrator,369,single,Q3,"Who is the illustrator of the book ""That Pesky Rat""?",Lauren Child
P2,illustrator,369,single,Q3,"Who is the illustrator of the book ""Jazzy in the Jungle""?",Lucy Cousins
P2,illustrator,369,single,Q3,"Who is the illustrator of the book ""Tipi: Home of the Nomadic Buffalo Hunters""?",Paul Goble
P2,illustrator,369,single,Q3,"Who is the illustrator of the book ""The Wall: Growing Up Behind the Iron Curtain""?",Peter Sís
P2,illustrator,369,single,Q3,"Who is the illustrator of the book ""Red as Blood, or Tales from the Sisters Grimmer""?",Tanith Lee
P2,illustrator,369,single,Q3,"Who is the illustrator of the book ""Cecily G. and the Nine Monkeys""?",H. A. Rey
P2,illustrator,369,single,Q3,"Who is the illustrator of the book ""Panda Bear, Panda Bear, What Do You See?""?",Eric Carle
P2,illustrator,369,single,Q3,"Who is the illustrator of the book ""Little Fur Family""?",Garth Williams
P2,illustrator,369,single,Q3,"Who is the illustrator of the book ""Thorn Castle""?",D. M. Cornish
P2,illustrator,369,single,Q3,"Who is the illustrator of the book ""Polar Bear, Polar Bear, What Do You Hear?""?",Eric Carle
